CVE_DOC,FECHA_ENT,FECHA_VEN,CAN_TOT
F29989,2019-10-23,2019-10-23,216.19000000000003
F29990,2019-10-23,2019-10-23,700.95
F29991,2019-10-23,2019-11-07,371.02000000000004
F29992,2019-10-16,2019-11-07,2697.0
F29993,2019-10-23,2019-10-23,877.7500000000001
F29994,2019-10-15,2019-11-07,8031.68
F29995,2019-10-23,2019-10-23,501.00000000000006
F29996,2019-10-23,2019-10-23,831.0689000000001
F29997,2019-10-24,2019-12-22,1937.6000000000001
F29998,2019-10-16,2019-11-22,3524.1400000000003
F29999,2019-10-16,2019-10-23,3078.0000000000005
F30000,2019-10-23,2019-10-23,1283.0
F30001,2019-10-23,2019-10-23,1212.0
F30002,2019-10-23,2019-10-23,891.0000000000001
F30003,2019-10-23,2019-10-23,252.15510000000003
F30004,2019-10-17,2019-10-23,250.00000000000003
F30005,2019-10-23,2019-11-22,3150.0000000000005
F30006,2019-10-23,2019-10-23,1750.0000000000002
F30007,2019-10-09,2019-10-23,3326.13
F30008,2019-10-23,2019-10-23,5156.8954
F30009,2019-10-23,2019-10-23,2441.4051000000004
F30010,2019-10-23,2019-10-23,2439.0
F30011,2019-10-23,2019-10-23,350.00000000000006
F30012,2019-10-22,2019-12-23,2463.9
F30013,2019-10-22,2019-12-23,2463.9
F30014,2019-10-28,2019-12-23,4963.5
F30015,2019-10-24,2019-11-23,5100.0
F30016,2019-10-24,2019-10-24,586.9
F30017,2019-10-24,2019-11-23,5901.200000000001
F30018,2019-10-24,2019-10-24,450.862
F30019,2019-10-24,2019-10-24,99.1379
F30020,2019-10-24,2019-10-24,450.862
F30021,2019-10-15,2019-10-24,15600.000000000002
F30022,2019-10-24,2019-10-24,339.20000000000005
F30023,2019-10-24,2019-11-08,4968.6034
F30024,2019-10-24,2019-10-24,1420.6896000000002
F30025,2019-10-24,2019-10-24,2000.0200000000002
F30026,2019-10-24,2019-10-24,2346.61
F30027,2019-10-24,2019-10-24,289.27500000000003
F30028,2019-10-24,2019-11-23,255.00000000000003
F30029,2019-10-24,2019-10-24,3925.0000000000005
F30030,2019-10-24,2019-10-24,403.7922
F30031,2019-10-24,2019-11-08,105.00000000000001
F30032,2019-10-24,2019-10-24,4037.8500000000004
F30033,2019-10-25,2019-10-25,1490.0
F30034,2019-10-25,2019-10-25,530.172
F30035,2019-10-25,2019-10-25,350.0
F30036,2019-10-14,2019-10-25,4938.72
F30037,2019-10-25,2019-10-25,244.82720000000003
F30038,2019-10-18,2019-10-25,579.3100000000001
F30039,2019-10-25,2019-10-25,358.6206
F30040,2019-10-25,2019-10-25,1893.67
F30041,2019-10-23,2019-11-02,7046.500000000001
F30042,2019-10-23,2019-10-25,6615.000000000001
F30043,2019-10-25,2019-10-25,358.5
F30044,2019-10-28,2019-10-28,547.4
F30045,2019-10-28,2019-10-28,741.3800000000001
F30046,2019-10-28,2019-10-28,6200.000000000001
F30047,2019-10-28,2019-10-28,460.14500000000004
F30048,2019-10-28,2019-10-28,948.5200000000001
F30049,2019-10-28,2019-10-28,1498.2800000000002
F30050,2019-10-28,2019-11-05,8543.0
F30051,2019-10-28,2019-10-28,570.1080000000001
F30052,2019-10-28,2019-10-28,372.00000000000006
F30053,2019-10-23,2019-11-27,54230.0
F30054,2019-10-28,2019-10-28,949.5400000000001
F30055,2019-10-30,2019-12-28,3213.0
F30056,2019-10-25,2019-12-28,14520.0
F30057,2019-10-24,2019-12-28,9009.9
F30058,2019-10-18,2019-11-13,4968.6
F30059,2019-10-23,2019-10-29,819.0
F30060,2019-10-17,2019-10-29,460.00000000000006
F30061,2019-10-18,2019-10-29,2660.52
F30062,2019-10-29,2019-11-28,45600.0
F30063,2019-10-18,2019-10-29,897.75
F30064,2019-10-29,2019-10-29,252.16000000000003
F30065,2019-10-29,2019-10-29,711.1500000000001
F30066,2019-10-29,2019-10-29,164.862
F30067,2019-10-29,2019-10-29,137.94
F30068,2019-10-29,2019-10-29,1080.0
F30069,2019-10-29,2019-11-28,13200.0
F30070,2019-10-29,2019-10-29,370.68960000000004
F30071,2019-10-29,2019-10-29,1430.0000000000002
F30072,2019-10-30,2019-11-29,4425.9
F30073,2019-10-25,2019-11-29,2550.0
F30074,2019-10-17,2019-10-30,912.7400000000001
F30075,2019-10-31,2019-10-30,2144.0
F30076,2019-10-30,2019-11-29,1000.0000000000001
F30077,2019-10-30,2019-10-30,367.50000000000006
F30078,2019-10-30,2019-10-30,1744.1982
F30079,2019-10-30,2019-11-29,2270.0
F30080,2019-10-30,2019-10-30,284.52000000000004
F30081,2019-10-17,2019-10-30,1610.7
F30082,2019-10-30,2019-10-30,357.00000000000006
F30083,2019-10-24,2019-10-30,563.6
F30084,2019-10-30,2019-10-30,1288.0
F30085,2019-10-16,2019-10-30,1409.3500000000001
F30086,2019-10-30,2019-11-14,1520.0000000000002
F30087,2019-10-30,2019-10-30,3448.2758000000003
F30088,2019-10-30,2019-10-30,498.12000000000006
F30089,2019-10-30,2019-10-30,425.25000000000006
F30090,2019-10-30,2019-10-30,528.4479
F30091,2019-10-22,2019-10-31,6522.32
F30092,2019-10-23,2019-11-30,9865.6
F30093,2019-10-18,2019-10-31,510.92
F30094,2019-10-31,2019-11-15,997.5000000000001
F30095,2019-10-31,2019-10-31,3475.5172
F30096,2019-10-31,2019-10-31,1737.7586000000001
F30097,2019-10-31,2019-10-31,11338.413700000001
F30098,2019-10-31,2019-10-31,7377.198200000001
F30099,2019-10-31,2019-11-30,48480.00000000001
F30100,2019-10-31,2019-10-31,367.50000000000006
F30101,2019-10-16,2019-10-31,524.0
F30102,2019-10-31,2019-10-31,1940.0000000000002
F30103,2019-10-23,2019-10-31,575.87
F30104,2019-10-21,2019-10-31,2235.3
F30105,2019-10-24,2019-10-31,2195.1600000000003
F30106,2019-10-31,2019-10-31,3448.2758000000003
F30107,2019-10-31,2019-10-31,198.00000000000003
F30108,2019-10-31,2019-10-31,1293.1034000000002
F30109,2019-10-31,2019-10-31,1293.1034000000002
F30110,2019-10-31,2019-10-31,501.862
F30111,2019-10-31,2019-10-31,2121.931
F30112,2019-10-31,2019-10-31,6196.500000000001
F30113,2019-10-31,2019-10-31,1050.3965
F30114,2019-10-31,2019-10-31,753.1465000000001
F30115,2019-10-31,2019-11-30,1596.8017000000002
F30116,2019-10-31,2019-10-31,3879.3103
F30117,2019-10-31,2019-11-30,4310.344800000001
F30118,2019-10-31,2019-10-31,77.5948
F30119,2019-10-25,2019-11-12,8334.25
F30120,2019-10-31,2019-11-19,2275.0
F30121,2019-11-04,2019-11-04,765.0
F30122,2019-11-04,2019-11-04,650.0
F30123,2019-10-25,2019-11-04,499.30000000000007
F30124,2019-11-04,2019-11-19,400.00000000000006
F30125,2019-11-04,2019-11-04,1535.0
F30126,2019-11-04,2019-11-04,512.931
F30127,2019-11-04,2019-11-19,475.00000000000006
F30128,2019-11-04,2019-11-04,245.00000000000003
F30129,2019-11-04,2019-11-19,74.76
F30130,2019-11-04,2019-11-04,190.00000000000003
F30131,2019-11-04,2019-11-04,1469.14
F30132,2019-11-04,2019-11-04,1500.0000000000002
F30133,2019-11-04,2019-11-04,350.00000000000006
F30134,2019-11-04,2019-11-04,370.69000000000005
F30135,2019-11-04,2019-11-04,710.0000000000001
F30136,2019-11-04,2019-11-04,242.94
F30137,2019-11-04,2019-11-04,44.00000000000001
F30138,2019-12-02,2019-11-04,3700.0000000000005
F30139,2019-11-04,2019-11-04,150.0
F30140,2019-09-27,2019-12-04,9625.0
F30141,2019-11-04,2019-11-04,1608.6200000000001
F30142,2019-11-04,2019-11-04,1105.2400000000002
F30143,2019-11-04,2019-12-04,2500.0
F30144,2019-11-04,2019-11-04,618.0
F30145,2019-11-04,2019-11-04,706.5000000000001
F30146,2019-10-28,2019-11-04,6579.450000000001
F30147,2019-11-04,2019-11-04,714.0000000000001
F30148,2019-11-05,2020-01-04,6625.0
F30149,2019-10-31,2019-12-05,5418.3
F30150,2019-10-28,2019-12-05,4287.5
F30151,2019-11-05,2019-11-05,493.00000000000006
F30152,2019-11-05,2019-11-05,7358.5
F30153,2019-11-05,2019-11-05,2235.3
F30154,2019-11-05,2019-11-05,996.2400000000001
F30155,2019-11-05,2019-11-05,206.91000000000003
F30156,2019-11-05,2019-11-05,192.42000000000002
F30157,2019-11-05,2019-11-05,173.62065
F30158,2019-11-05,2019-11-05,276.0
F30159,2019-10-28,2019-11-05,15941.420000000002
F30160,2019-11-05,2019-11-05,2090.5
F30161,2019-11-05,2019-11-05,532.0
F30162,2019-11-06,2019-11-06,857.5
F30163,2019-11-06,2019-11-06,596.5575
F30164,2019-11-06,2019-11-06,4500.0
F30165,2019-11-06,2019-12-06,685.5
F30166,2019-11-04,2019-12-06,2964.0000000000005
F30167,2019-11-06,2019-11-06,1570.0000000000002
F30168,2019-11-06,2019-11-06,2517.2000000000003
F30169,2019-10-23,2019-11-14,745.69
F30170,2019-11-06,2019-11-06,1469.9982000000002
F30171,2019-11-06,2019-11-06,346.56
F30172,2019-11-06,2019-11-06,2170.0
F30173,2019-11-06,2019-11-06,183.00000000000003
F30174,2019-11-06,2019-11-06,739.26
F30175,2019-11-11,2019-12-07,13277.7
F30176,2019-11-07,2019-11-07,1865.2100000000003
F30177,2019-11-07,2019-11-07,644.0
F30178,2019-11-07,2019-11-07,644.0
F30179,2019-11-07,2019-11-07,147.0
F30180,2019-11-07,2019-11-22,371.02
F30181,2019-11-07,2019-11-07,499.2283
F30182,2019-10-21,2019-11-07,6196.500000000001
F30183,2019-10-31,2019-11-07,3050.0000000000005
F30184,2019-11-07,2019-11-07,260.1
F30185,2019-11-07,2019-11-07,926.01
F30186,2019-11-07,2019-11-07,406.0
F30187,2019-11-07,2019-11-07,999.0511
F30188,2019-11-07,2019-11-07,567.0680000000001
F30189,2019-11-07,2019-11-07,250.0
F30190,2019-11-07,2019-11-07,690.0
F30191,2019-11-07,2019-11-07,305.25
F30192,2019-11-07,2019-11-07,351.0
F30193,2019-11-07,2019-11-07,258.62
F30194,2019-10-25,2019-11-07,2100.79
F30195,2019-11-07,2019-11-07,276.0
F30196,2019-11-08,2019-12-08,12573.9
F30197,2019-10-28,2019-12-08,13679.400000000001
F30198,2019-11-08,2019-12-08,12938.500000000002
F30199,2019-11-04,2019-12-08,4134.0
F30200,2019-11-06,2019-11-08,3691.7000000000003
F30201,2019-11-08,2019-11-08,77.59
F30202,2019-11-08,2019-11-08,3449.7600000000007
F30203,2019-11-08,2019-11-08,284.52000000000004
F30204,2019-11-08,2019-11-08,99.60000000000001
F30205,2019-11-08,2019-11-08,654.1500000000001
F30206,2019-11-11,2019-12-11,3240.0000000000005
F30207,2019-11-11,2019-11-11,315.0
F30208,2019-11-07,2019-11-11,9100.08
F30209,2019-11-11,2019-12-11,1972.5000000000002
F30210,2019-11-11,2019-11-11,112.10000000000001
F30211,2019-11-11,2019-11-11,918.7500000000001
F30212,2019-11-11,2019-11-11,218.00000000000003
F30213,2019-11-11,2019-11-11,1800.0000000000002
F30214,2019-11-01,2019-11-11,517.24
F30215,2019-11-11,2019-11-11,481.7105000000001
F30216,2019-11-11,2019-11-11,1300.7800000000002
F30217,2019-11-07,2019-11-26,6336.800000000001
F30218,2019-10-30,2019-11-11,699.1400000000001
F30219,2019-11-05,2019-11-26,1452.2
F30220,2019-11-07,2019-11-11,1450.5000000000002
F30221,2019-11-11,2019-11-11,344.85
F30222,2019-11-12,2019-11-12,1626.0000000000002
F30223,2019-10-28,2019-12-12,1230.0
F30224,2019-11-07,2019-11-27,6336.84
F30225,2019-11-11,2019-11-12,784.5000000000001
F30226,2019-10-25,2019-11-12,2655.0
F30227,2019-11-12,2019-11-12,245.0
F30228,2019-11-11,2019-11-12,130.725
F30229,2019-11-11,2019-11-12,714.06
F30230,2019-11-11,2019-11-12,952.08
F30231,2019-11-12,2019-11-12,918.16
F30232,2019-11-11,2019-11-27,1820.0
F30233,2019-11-12,2020-01-11,5300.25
F30234,2019-11-04,2019-11-12,8923.6
F30235,2019-11-12,2019-11-12,135.82
F30236,2019-11-12,2019-11-12,689.7
F30237,2019-10-14,2019-11-12,4500.0
F30238,2019-11-12,2019-11-12,75.0
F30239,2019-11-12,2019-11-12,2996.04
F30240,2019-11-12,2019-11-12,4188.0
F30241,2019-11-12,2019-11-12,403.5
F30242,2019-11-01,2019-11-12,994.5
F30243,2019-11-12,2019-11-12,428.47
F30244,2019-09-06,2019-11-12,753.15
F30245,2019-11-12,2019-11-12,3080.0
F30246,2019-11-06,2019-12-13,4478.5
F30247,2019-11-08,2019-11-13,5243.0
F30248,2019-10-30,2019-11-13,2665.0
F30249,2019-11-13,2019-11-13,2090.5
F30250,2019-11-13,2019-11-13,1685.075
F30251,2019-11-13,2019-12-13,2910.0000000000005
F30252,2019-11-13,2019-11-13,540.0000000000001
F30253,2019-11-01,2019-11-13,693.95
F30254,2019-11-08,2019-11-28,5255.25
F30255,2019-11-13,2019-11-13,252.26000000000002
F30256,2019-11-04,2019-11-13,1234.68
F30257,2019-11-12,2019-11-13,3080.0000000000005
F30258,2019-10-28,2019-11-29,20047.49
F30259,2019-10-18,2019-12-14,9560.0
F30260,2019-11-15,2019-12-14,18650.0
F30261,2019-10-22,2019-12-14,2464.65
F30262,2019-11-13,2019-11-14,710.1
F30263,2019-11-13,2019-11-14,95.93
F30264,2019-11-14,2019-11-14,385.00000000000006
F30265,2019-11-14,2019-11-14,768.0000000000001
F30266,2019-11-14,2019-11-14,897.48
F30267,2019-11-14,2019-11-14,258.6206
F30268,2019-11-13,2019-11-14,756.0
F30269,2019-11-14,2019-11-14,1594.0
F30270,2019-11-06,2019-11-14,1442.0100000000002
F30271,2019-11-14,2019-11-14,103.95
F30272,2019-11-14,2019-11-14,160.04000000000002
F30273,2019-10-21,2019-11-14,21039.5
F30274,2019-10-17,2019-11-14,14754.400000000001
F30275,2019-10-17,2019-11-14,2625.55
F30276,2019-10-30,2019-11-14,4297.7
F30277,2019-11-08,2019-11-14,103.45
F30278,2019-11-08,2020-01-14,10701.9
F30279,2019-11-15,2019-12-15,18240.0
F30280,2019-11-19,2019-11-30,4635.0
F30281,2019-10-30,2019-11-15,1749.14
F30282,2019-11-15,2019-11-15,120.00000000000001
F30283,2019-11-15,2019-11-15,224.20000000000002
F30284,2019-10-30,2019-11-15,895.3400000000001
F30285,2019-11-14,2019-11-15,252.16000000000003
F30286,2019-11-15,2019-11-15,300.0
F30287,2019-11-15,2019-11-15,700.0400000000001
F30288,2019-11-15,2019-11-15,283.0425
F30289,2019-11-11,2019-11-15,1401.1200000000001
F30290,2019-11-15,2019-11-15,443.96500000000003
F30291,2019-11-19,2019-12-04,1225.0
F30292,2019-11-19,2019-11-19,120.00000000000001
F30293,2019-11-19,2019-11-19,859.5000000000001
F30294,2019-11-19,2019-11-19,1041.8625
F30295,2019-11-04,2019-11-19,5073.700000000001
F30296,2019-11-19,2019-11-19,82.1816
F30297,2019-11-19,2019-11-19,559.5500000000001
F30298,2019-11-20,2019-11-20,108.0
F30299,2019-11-20,2019-12-05,1252.5
F30300,2019-11-20,2019-11-20,926.4700000000001
F30301,2019-11-20,2019-11-20,926.4700000000001
F30302,2019-11-19,2020-01-19,6783.000000000001
F30303,2019-11-07,2019-11-20,513.25
F30304,2019-11-20,2019-11-20,228.37500000000003
F30305,2019-11-20,2019-11-20,4330.4400000000005
F30306,2019-11-20,2019-11-20,332.5
F30307,2019-11-12,2019-12-20,3168.0000000000005
F30308,2019-11-20,2019-11-20,874.14
F30309,2019-11-20,2019-11-20,1482.1000000000001
F30310,2019-11-11,2019-11-20,3856.5000000000005
F30311,2019-11-20,2019-12-05,2480.0000000000005
F30312,2019-10-30,2019-12-05,1855.3600000000001
F30313,2019-11-20,2019-11-20,1855.3600000000001
F30314,2019-11-20,2019-11-20,1855.3600000000001
F30315,2019-11-08,2019-11-21,5800.0
F30316,2019-11-21,2019-12-06,1575.0
F30317,2019-11-26,2019-12-21,12213.000000000002
F30318,2019-11-19,2020-01-20,10067.900000000001
F30319,2019-11-21,2019-12-06,3960.0000000000005
F30320,2019-11-13,2019-12-06,1591.8000000000002
F30321,2019-11-15,2019-11-21,727.8900000000001
F30322,2019-11-15,2019-11-21,727.8900000000001
F30323,2019-11-21,2019-11-21,450.00000000000006
F30324,2019-11-15,2019-12-21,13962.000000000002
F30325,2019-11-21,2019-11-21,319.94000000000005
F30326,2019-11-11,2019-11-21,3475.5200000000004
F30327,2019-11-21,2019-11-21,665.5200000000001
F30328,2019-11-04,2019-11-21,11338.400000000001
F30329,2019-11-21,2019-11-21,1449.42
F30330,2019-11-21,2019-11-21,1449.42
F30331,2019-11-21,2019-11-21,41.38
F30332,2019-11-11,2019-11-21,3570.2200000000003
F30333,2019-10-29,2019-11-21,5813.200000000001
F30334,2019-10-25,2019-11-22,1551.2
F30335,2019-11-07,2019-11-22,2278.5
F30336,2019-11-22,2019-11-22,5000.0
F30337,2019-11-22,2019-11-30,6500.000000000001
F30338,2019-11-13,2019-11-22,19772.4
F30339,2019-11-22,2019-11-22,1418.98
F30340,2019-11-22,2019-11-22,1418.98
F30341,2019-11-22,2019-11-22,144.0
F30342,2019-11-19,2019-11-22,1760.9
F30343,2019-11-19,2019-12-07,3472.0000000000005
F30344,2019-11-12,2019-11-22,1250.0
F30345,2019-10-28,2019-11-22,3488.4
F30346,2019-11-05,2019-12-22,7802.1
F30347,2019-11-19,2019-11-22,152.89
F30348,2019-11-21,2019-11-22,825.6800000000001
F30349,2019-11-22,2019-11-22,999.33
F30350,2019-11-29,2019-12-22,3583.7500000000005
F30351,2019-11-22,2019-12-07,716.0
F30352,2019-11-22,2019-11-22,5600.0
F30353,2019-11-22,2019-11-22,2564.655
F30354,2019-11-22,2019-11-22,2564.655
F30355,2019-11-22,2019-11-22,263.20000000000005
F30356,2019-11-22,2019-11-22,1690.175
F30357,2019-11-29,2019-11-25,5631.18
F30358,2019-11-21,2019-11-25,8763.0
F30359,2019-11-25,2019-11-25,305.25
F30360,2019-11-25,2019-11-25,420.00000000000006
F30361,2019-11-25,2019-11-25,380.00000000000006
F30362,2019-11-25,2019-12-10,474.27000000000004
F30363,2019-11-08,2019-12-10,1456.0500000000002
F30364,2019-11-25,2019-12-10,474.26000000000005
F30365,2019-11-08,2019-11-25,1117.25
F30366,2019-11-13,2019-11-25,5310.0
F30367,2019-11-15,2019-11-25,1647.6200000000001
F30368,2019-11-25,2019-11-25,2555.18
F30369,2019-11-25,2019-11-25,278.70000000000005
F30370,2019-11-22,2019-11-25,1085.31
F30371,2019-11-25,2019-11-25,288.0
F30372,2019-11-15,2019-12-10,2349.0
F30373,2019-11-25,2019-11-25,675.0
F30374,2019-11-25,2019-11-25,460.36
F30375,2019-11-22,2019-11-25,2967.2500000000005
F30376,2019-11-25,2019-11-25,3879.3100000000004
F30377,2019-11-25,2019-12-10,2575.0000000000005
F30378,2019-11-21,2019-12-04,24650.0
F30379,2019-11-15,2020-01-25,1937.6000000000001
F30380,2019-11-28,2019-12-26,51450.00000000001
F30381,2019-11-26,2019-11-26,414.8
F30382,2019-11-26,2019-11-26,350.00000000000006
F30383,2019-11-25,2019-12-11,1732.5000000000002
F30384,2019-11-26,2019-11-26,4800.0
F30385,2019-11-26,2019-11-26,618.8000000000001
F30386,2019-11-26,2020-01-25,1050.0
F30387,2019-11-26,2019-11-26,1086.3400000000001
F30388,2019-11-26,2019-12-11,618.0
F30389,2019-11-26,2019-12-11,1236.0
F30390,2019-11-26,2019-12-11,2880.0000000000005
F30391,2019-11-13,2019-11-26,1448.0000000000002
F30392,2019-11-26,2019-11-26,295.69
F30393,2019-11-08,2019-11-26,2621.5
F30394,2019-11-26,2019-11-26,9353.45
F30395,2019-11-20,2019-12-12,2458.2
F30396,2019-11-26,2019-12-27,1696.25
F30397,2019-11-26,2019-12-05,6772.500000000001
F30398,2019-11-27,2019-11-27,1732.5000000000002
F30399,2019-10-23,2019-11-27,1882.3300000000002
F30400,2019-11-13,2019-11-27,8250.0
F30401,2019-11-13,2019-12-27,1127.65
F30402,2019-11-13,2019-12-27,1127.65
F30403,2019-11-12,2019-11-27,6120.000000000001
F30404,2019-11-13,2019-11-27,8250.0
F30405,2019-11-21,2019-12-12,5255.25
F30406,2019-11-15,2019-11-27,4161.0
F30407,2019-11-27,2019-11-27,332.52000000000004
F30408,2019-11-08,2020-01-26,10701.9
F30409,2019-11-27,2019-11-27,902.4100000000001
F30410,2019-11-27,2019-11-27,902.4100000000001
F30411,2019-11-27,2019-11-27,413.88
F30412,2019-11-27,2019-11-27,12495.000000000002
F30413,2019-11-19,2019-12-12,4978.5
F30414,2019-11-28,2019-12-05,24650.000000000004
F30415,2019-11-28,2019-11-28,419.83
F30416,2019-11-14,2019-12-13,29750.000000000004
F30417,2019-11-22,2019-11-28,19600.0
F30418,2019-11-22,2019-11-28,19600.0
F30419,2019-09-18,2019-11-28,7784.4800000000005
F30420,2019-10-30,2019-12-28,14664.500000000002
F30421,2019-11-25,2019-12-28,10504.800000000001
F30422,2019-10-29,2019-12-28,9520.0
F30423,2019-11-27,2019-11-28,800.0000000000001
F30424,2019-11-28,2019-11-28,4676.7241
F30425,2019-11-22,2019-11-28,841.7700000000001
F30426,2019-11-28,2019-11-28,1130.0
F30427,2019-11-28,2019-11-28,193.12
F30428,2019-11-28,2019-11-28,474.27
F30429,2019-11-28,2019-11-28,1105.0
F30430,2019-11-22,2019-12-13,2625.0
F30431,2019-11-22,2019-12-13,2625.0
F30432,2019-11-28,2019-11-28,252.16
F30433,2019-11-14,2019-12-13,1544.0
F30434,2019-11-28,2019-11-29,683.21
F30435,2019-11-28,2019-12-14,2125.0000000000005
F30436,2019-11-28,2019-11-29,1274.0
F30437,2019-11-29,2019-11-29,240.0
F30438,2019-11-29,2019-11-29,1105.97
F30439,2019-11-21,2019-11-29,3420.0000000000005
F30440,2019-11-29,2019-11-29,1470.15
F30441,2019-11-29,2019-11-29,1193.2800000000002
F30442,2019-11-15,2019-11-29,16464.08
F30443,2019-11-28,2019-11-29,11400.000000000002
F30444,2019-12-05,2019-12-07,43928.15
F30445,2019-11-29,2019-11-29,734.58
F30446,2019-11-29,2019-11-29,3976.0000000000005
F30447,2019-11-26,2019-11-29,727.8100000000001
F30448,2019-11-12,2019-11-29,2400.0
F30449,2019-11-29,2019-11-29,6649.500000000001
F30450,2019-11-29,2019-11-29,3612.9310000000005
F30451,2019-11-29,2019-11-29,2844.8275000000003
F30452,2019-11-29,2019-11-29,4565.4051
F30453,2019-11-29,2019-11-29,1206.8965
F30454,2019-11-29,2019-11-29,8100.000000000001
F30455,2019-11-29,2019-11-29,460.3448
F30456,2019-11-29,2019-11-29,1378.7068000000002
F30457,2019-11-29,2019-11-29,7471.2758
F30458,2019-11-29,2019-11-29,1781.9137
F30459,2019-11-29,2019-11-29,6946.3
F30460,2019-11-29,2019-11-29,319.93960000000004
F30461,2019-11-29,2019-11-29,332.52
F30462,2019-11-29,2019-11-29,969.8275000000001
F30463,2019-12-03,2019-12-03,399.0
F30464,2019-12-02,2019-12-18,10799.6362
F30465,2019-12-03,2019-12-03,562.0689
F30466,2019-11-25,2019-12-18,2655.0
F30467,2019-11-29,2019-12-03,839.6600000000001
F30468,2019-11-29,2019-12-03,1647.3
F30469,2019-11-25,2019-12-03,110.91000000000001
F30470,2019-11-25,2019-12-18,4070.2200000000003
F30471,2019-12-03,2019-12-18,2191.0
F30472,2019-12-02,2019-12-03,240.00000000000003
F30473,2019-12-02,2019-12-03,5131.040000000001
F30474,2019-12-02,2019-12-03,447.48
F30475,2019-12-03,2019-12-03,1161.8000000000002
F30476,2019-12-02,2019-12-03,2880.0000000000005
F30477,2019-11-21,2020-01-02,39749.670000000006
F30478,2019-12-03,2019-12-03,1228.0
F30479,2019-12-03,2019-12-03,587.5000000000001
F30480,2019-12-03,2019-12-03,910.0000000000001
F30481,2019-12-04,2019-12-19,17364.0
F30482,2019-12-02,2020-01-03,7686.6
F30483,2019-12-02,2020-01-03,12999.500000000002
F30484,2019-12-04,2019-12-04,447.48
F30485,2019-12-06,2020-01-03,4845.75
F30486,2019-11-29,2019-12-04,3424.0000000000005
F30487,2019-11-07,2019-12-04,1535.1600000000003
F30488,2019-12-05,2019-12-12,8334.25
F30489,2019-12-04,2019-12-04,140.0
F30490,2019-11-29,2019-12-04,1417.5
F30491,2019-12-02,2019-12-04,1417.5000000000002
F30492,2019-11-29,2019-12-04,1417.5000000000002
F30493,2019-12-06,2019-12-04,4297.5
F30494,2019-12-04,2019-12-04,1218.8826000000001
F30495,2019-11-28,2020-01-03,51450.00000000001
F30496,2019-12-04,2019-12-04,402.59000000000003
F30497,2019-12-04,2020-01-03,51450.00000000001
F30498,2019-12-05,2019-12-20,1980.0
F30499,2019-11-25,2019-12-20,211.21
